label,seed,atom_index,element,V_vor_A3
Al-Ti,1,105,Ti,17.264128396479933
Al-Ti,1,106,Ti,18.42974599691238
Al-Ti,1,107,Al,16.834542251958702
Al-Ti,1,108,Al,16.771555861374388
Al-Ti,1,109,Ti,16.64554493948122
Al-Ti,1,110,Al,16.09615258598698
Al-Ti,1,111,Al,16.171498997919876
Al-Ti,1,112,Ti,15.89923252483232
Al-Ti,1,113,Ti,16.062099228918637
Al-Ti,1,114,Al,17.134935623820443
Al-Ti,1,115,Al,16.40166649814498
Al-Ti,1,116,Ti,16.63098192801798
Al-Ti,1,117,Ti,17.40317539109048
Al-Ti,1,118,Al,16.406216720334747
Al-Ti,1,119,Al,17.10162654790034
Al-Ti,1,120,Al,17.005885517478212
Al-Ti,1,121,Ti,16.925006371440496
Al-Ti,1,122,Ti,18.11917393040206
Al-Ti,1,123,Ti,16.736907787608768
Al-Ti,1,124,Al,16.685376705317413
Al-Ti,1,125,Ti,16.404266170530637
Al-Ti,1,126,Ti,16.71203388978586
Al-Ti,1,127,Ti,16.83288163414118
Al-Ti,2,0,Ti,16.51088253549663
Al-Ti,2,1,Ti,16.359573947727718
Al-Ti,2,2,Ti,16.33024198329637
Al-Ti,2,3,Al,16.29073840180383
Al-Ti,2,4,Ti,16.828663965711282
Al-Ti,2,5,Ti,16.44753014667722
Al-Ti,2,6,Al,16.76836574992406
Al-Ti,2,7,Al,16.363590628429197
Al-Ti,2,8,Ti,16.749550179408427
Al-Ti,2,9,Al,16.497226887388056
Al-Ti,2,10,Al,16.162151002747407
Al-Ti,2,11,Ti,16.682585482199826
Al-Ti,2,12,Al,16.401012293532304
Al-Ti,2,13,Ti,16.244417228354827
Al-Ti,2,14,Al,16.306290592009542
Al-Ti,2,15,Ti,16.114077894571217
Al-Ti,2,16,Al,16.34557422931929
Al-Ti,2,17,Ti,16.57038349252143
Al-Ti,2,18,Al,16.4006047583021
Al-Ti,2,19,Al,16.777353604377957
Al-Ti,2,20,Al,16.72792744198019
Al-Ti,2,21,Ti,16.226830439623413
Al-Ti,2,22,Ti,16.32257995752774
Al-Ti,2,23,Al,16.223670470351813
Al-Ti,2,24,Ti,16.34186890388512
Al-Ti,2,25,Ti,16.388820179679588
Al-Ti,2,26,Ti,16.492930640340674
Al-Ti,2,27,Al,16.633561043671627
Al-Ti,2,28,Ti,16.353493472114106
Al-Ti,2,29,Al,16.776764218117766
Al-Ti,2,30,Ti,16.590325057237447
Al-Ti,2,31,Al,16.421201233022064
Al-Ti,2,32,Al,16.371476269357423
Al-Ti,2,33,Ti,16.641872113871166
Al-Ti,2,34,Ti,16.32339529170456
Al-Ti,2,35,Al,16.30916412742838
Al-Ti,2,36,Al,16.758462011472346
Al-Ti,2,37,Al,16.607594726161768
Al-Ti,2,38,Ti,16.6287425949469
Al-Ti,2,39,Ti,16.870519386120726
Al-Ti,2,40,Al,16.52760131606359
Al-Ti,2,41,Al,16.397027038600452
Al-Ti,2,42,Ti,16.4305850369899
Al-Ti,2,43,Al,16.55995031122192
Al-Ti,2,44,Al,16.392513464193755
Al-Ti,2,45,Ti,16.605131188041646
Al-Ti,2,46,Ti,16.17453784694507
Al-Ti,2,47,Ti,16.28801076120676
Al-Ti,2,48,Al,16.227803859611324
Al-Ti,2,49,Ti,16.198474572122024
Al-Ti,2,50,Al,16.8948136936052
Al-Ti,2,51,Ti,16.435954426520826
Al-Ti,2,52,Al,16.596329644085756
Al-Ti,2,53,Ti,16.530315221772895
Al-Ti,2,54,Al,16.396595266641885
Al-Ti,2,55,Al,16.498278519667032
Al-Ti,2,56,Ti,16.359650140386368
Al-Ti,2,57,Al,16.35241247996042
Al-Ti,2,58,Al,16.479693057913103
Al-Ti,2,59,Al,16.583900847915007
Al-Ti,2,60,Al,16.57449706883245
Al-Ti,2,61,Ti,16.613831350625777
Al-Ti,2,62,Al,16.51889782300749
Al-Ti,2,63,Ti,16.388983660286478
Al-Ti,2,64,Al,16.40592709973817
Al-Ti,2,65,Ti,16.630800290984528
Al-Ti,2,66,Al,16.850646135569576
Al-Ti,2,67,Al,16.702743278030255
Al-Ti,2,68,Al,16.695875563928404
Al-Ti,2,69,Al,16.536425564216064
Al-Ti,2,70,Al,16.74183851543617
Al-Ti,2,71,Al,16.523505063698096
Al-Ti,2,72,Al,16.343951935069498
Al-Ti,2,73,Ti,16.346018352890617
Al-Ti,2,74,Ti,16.50855379872293
Al-Ti,2,75,Ti,16.228020132140678
Al-Ti,2,76,Ti,16.25735884232817
Al-Ti,2,77,Al,16.716299262329265
Al-Ti,2,78,Ti,16.753217272513222
Al-Ti,2,79,Al,16.477441355967656
Al-Ti,2,80,Ti,16.40717030356855
Al-Ti,2,81,Ti,16.76786384051705
Al-Ti,2,82,Al,16.47467162240297
Al-Ti,2,83,Al,16.850690306036938
Al-Ti,2,84,Al,16.067244630598676
Al-Ti,2,85,Ti,16.658082601805486
Al-Ti,2,86,Al,16.766340041439896
Al-Ti,2,87,Al,16.597602318766874
Al-Ti,2,88,Ti,16.29733001739745
Al-Ti,2,89,Al,16.795260953873317
Al-Ti,2,90,Ti,16.73023336617239
Al-Ti,2,91,Al,16.9807652634399
Al-Ti,2,92,Ti,16.64194116150141
Al-Ti,2,93,Ti,16.403270183097167
Al-Ti,2,94,Ti,16.388099644065296
Al-Ti,2,95,Ti,16.841207358839753
Al-Ti,2,96,Al,16.957866900334178
Al-Ti,2,97,Al,16.50009970178084
Al-Ti,2,98,Al,16.544559833210087
Al-Ti,2,99,Ti,16.553360395924056
Al-Ti,2,100,Al,16.41370861273103
Al-Ti,2,101,Ti,16.6543956045357
Al-Ti,2,102,Ti,16.812661658470464
Al-Ti,2,103,Ti,16.600691207809472
Al-Ti,2,104,Ti,16.50398814449535
Al-Ti,2,105,Ti,16.39503839230919
Al-Ti,2,106,Al,16.29883483982653
Al-Ti,2,107,Al,17.010079151488775
Al-Ti,2,108,Al,16.87761774495194
Al-Ti,2,109,Al,16.98061614218854
Al-Ti,2,110,Al,16.796767497880282
Al-Ti,2,111,Ti,16.5253817137533
Al-Ti,2,112,Ti,16.542201060002345
Al-Ti,2,113,Ti,16.3094319763266
Al-Ti,2,114,Ti,16.990036494578383
Al-Ti,2,115,Ti,16.45166210759972
Al-Ti,2,116,Al,17.005621783998976
Al-Ti,2,117,Ti,16.535122103950528
Al-Ti,2,118,Ti,16.765895091872558
Al-Ti,2,119,Al,16.59229091558469
Al-Ti,2,120,Ti,16.41743598309577
Al-Ti,2,121,Al,16.546997475489473
Al-Ti,2,122,Al,17.182705546899115
Al-Ti,2,123,Al,16.440574090484677
Al-Ti,2,124,Ti,16.682866150481
Al-Ti,2,125,Ti,16.379575846087473
Al-Ti,2,126,Ti,16.641124157790607
Al-Ti,2,127,Ti,16.73778322160407
Al-V,0,0,V,14.46552814837882
Al-V,0,1,Al,14.462873116708126
Al-V,0,2,V,14.464786252281753
Al-V,0,3,Al,14.76286051292637
Al-V,0,4,V,14.194088772931291
Al-V,0,5,V,13.872145400637917
Al-V,0,6,V,13.868377863606357
Al-V,0,7,V,13.583625498417263
Al-V,0,8,V,14.127678018318141
Al-V,0,9,V,14.526580120165221
Al-V,0,10,V,14.056613981886464
Al-V,0,11,Al,14.6718971438151
Al-V,0,12,V,14.39987336727752
Al-V,0,13,Al,14.27415624480738
Al-V,0,14,Al,14.541663284553279
Al-V,0,15,V,13.746362674292737
Al-V,0,16,Al,14.798056645270128
Al-V,0,17,Al,15.278288547154462
Al-V,0,18,Al,14.88757676516792
Al-V,0,19,Al,15.056271374477348
Al-V,0,20,V,13.743953581843762
Al-V,0,21,V,14.114307824477653
Al-V,0,22,V,13.838016062379022
Al-V,0,23,V,14.492224034399602
Al-V,0,24,V,14.208454981231506
Al-V,0,25,Al,14.55642678419615
Al-V,0,26,Al,14.646095006741291
Al-V,0,27,V,14.647650020121016
Al-V,0,28,Al,14.30331030488864
Al-V,0,29,V,13.783429636983364
Al-V,0,30,V,13.809815868454157
Al-V,0,31,Al,14.695691613945154
Al-V,0,32,Al,14.892114018280997
Al-V,0,33,V,14.897835334496161
Al-V,0,34,Al,14.775137658002553
Al-V,0,35,Al,14.72352433059218
Al-V,0,36,Al,14.739879637547766
Al-V,0,37,V,14.123844810909821
Al-V,0,38,V,13.864678668320211
Al-V,0,39,Al,14.381332299674666
Al-V,0,40,V,14.050691886847371
Al-V,0,41,Al,15.004829736974104
Al-V,0,42,V,14.40300143676206
Al-V,0,43,Al,15.071512341162007
Al-V,0,44,Al,14.703608795982369
Al-V,0,45,V,14.09291600242742
Al-V,0,46,V,13.716059080377335
Al-V,0,47,V,13.815637197322419
Al-V,0,48,Al,14.780188489641489
Al-V,0,49,Al,15.155074548630324
Al-V,0,50,Al,15.4943370778259
Al-V,0,51,Al,14.912012979563894
Al-V,0,52,V,14.650548064219288
Al-V,0,53,Al,15.434740497418852
Al-V,0,54,V,14.07581139066624
Al-V,0,55,Al,15.367051445869686
Al-V,0,56,V,14.526981088853692
Al-V,0,57,V,14.20294804742692
Al-V,0,58,Al,14.896124186053646
Al-V,0,59,V,14.11435531323301
Al-V,0,60,V,14.775632025230271
Al-V,0,61,Al,14.678867669473409
Al-V,0,62,Al,14.466892485016764
Al-V,0,63,V,14.780874079710426
Al-V,0,64,Al,15.033672316801791
Al-V,0,65,Al,15.089442605934389
Al-V,0,66,Al,15.05073544259547
Al-V,0,67,Al,15.176089123345859
Al-V,0,68,Al,14.783314285666904
Al-V,0,69,V,13.852267759776277
Al-V,0,70,V,14.059049605652376
Al-V,0,71,V,13.67804058554663
Al-V,0,72,Al,14.919669612030296
Al-V,0,73,V,14.414003773160376
Al-V,0,74,Al,15.362251029775194
Al-V,0,75,Al,14.889585433455132
Al-V,0,76,V,14.197904785028264
Al-V,0,77,V,13.592913825791461
Al-V,0,78,V,13.477212817730535
Al-V,0,79,Al,14.541194112604195
Al-V,0,80,Al,15.373371324750444
Al-V,0,81,Al,15.085409328021097
Al-V,0,82,V,15.378147824850243
Al-V,0,83,Al,15.206802008115966
Al-V,0,84,Al,15.127210920564018
Al-V,0,85,V,14.49244061115709
Al-V,0,86,Al,14.828674229801434
Al-V,0,87,Al,15.021126945573322
Al-V,0,88,Al,15.116974240385494
Al-V,0,89,V,14.100732560975874
Al-V,0,90,V,14.068449551457649
Al-V,0,91,V,14.117495905886123
Al-V,0,92,Al,15.098769107273531
Al-V,0,93,Al,14.82175395897961
Al-V,0,94,Al,14.919223709968907
Al-V,0,95,V,14.38872493048681
Al-V,0,96,Al,14.522511901639357
Al-V,0,97,V,13.952995334466292
Al-V,0,98,V,14.559748229159368
Al-V,0,99,Al,14.615725894517652
Al-V,0,100,Al,15.309261140174872
Al-V,0,101,Al,14.867101259518057
Al-V,0,102,V,13.868545312587509
Al-V,0,103,Al,14.529665665025306
Al-V,0,104,V,14.652413233001498
Al-V,0,105,Al,14.58943733199871
Al-V,0,106,V,14.189843050168
Al-V,0,107,V,14.105980736154779
Al-V,0,108,Al,14.469028274972413
Al-V,0,109,V,13.709438592259348
Al-V,0,110,V,13.963207178917672
Al-V,0,111,Al,14.855601071266229
Al-V,0,112,V,14.700384868744928
Al-V,0,113,V,14.705309259641725
Al-V,0,114,Al,14.99453097152125
Al-V,0,115,V,14.067047162023153
Al-V,0,116,V,13.582356428947762
Al-V,0,117,V,13.392534510047767
Al-V,0,118,V,13.954717066423706
Al-V,0,119,Al,14.341035522611858
Al-V,0,120,Al,14.809747896751961
Al-V,0,121,Al,14.989683751060687
Al-V,0,122,Al,14.92232466178404
Al-V,0,123,Al,14.441287333478067
Al-V,0,124,V,14.398347248988843
Al-V,0,125,Al,14.368955554626474
Al-V,0,126,V,13.970241977373155
Al-V,0,127,V,14.551663968576932
Al-V,1,0,V,14.40871427486262
Al-V,1,1,Al,14.920839295937993
Al-V,1,2,V,13.79520275623582
Al-V,1,3,Al,14.669449775501414
Al-V,1,4,V,13.82453154731232
Al-V,1,5,V,14.451844686017273
Al-V,1,6,V,14.28692365349129
Al-V,1,7,Al,14.78387815817396
Al-V,1,8,Al,14.677617012398423
Al-V,1,9,Al,14.480699685488897
Al-V,1,10,V,13.867771966543447
Al-V,1,11,V,13.953944906861608
Al-V,1,12,V,14.269689753377413
Al-V,1,13,V,13.902541633861842
Al-V,1,14,Al,14.682221363927209
Al-V,1,15,V,14.745683628947582
Al-V,1,16,Al,15.524991182924968
Al-V,1,17,V,14.541427415672345
Al-V,1,18,Al,14.759949895566484
Al-V,1,19,Al,15.368828004979166
Al-V,1,20,Al,14.878486566812809
Al-V,1,21,Al,14.669901817839166
Al-V,1,22,Al,15.075215799720707
Al-V,1,23,Al,14.73953779438082
Al-V,1,24,Al,14.610032659401218
Al-V,1,25,Al,14.869116089288147
Al-V,1,26,V,13.873619677003797
Al-V,1,27,Al,14.723999411923971
Al-V,1,28,Al,15.359392030671211
Al-V,1,29,Al,14.614039898027706
Al-V,1,30,V,14.205389886238063
Al-V,1,31,V,14.32909050723976
Al-V,1,32,V,14.565204855763643
Al-V,1,33,V,13.67561553783296
Al-V,1,34,Al,15.582374428698865
Al-V,1,35,V,13.971844070166565
Al-V,1,36,Al,15.033516965219484
Al-V,1,37,Al,15.256704796931643
Al-V,1,38,V,14.053729510568841
Al-V,1,39,Al,14.41697954301478
Al-V,1,40,Al,14.818540803385877
Al-V,1,41,V,13.351683478154392
Al-V,1,42,V,14.032751600033809
Al-V,1,43,V,13.41046662468067
Al-V,1,44,Al,14.226900251229889
Al-V,1,45,Al,14.638375953179443
Al-V,1,46,Al,15.14836691562488
Al-V,1,47,Al,15.128072012717828
Al-V,1,48,V,14.480536025667647
Al-V,1,49,Al,14.83700702772609
Al-V,1,50,V,13.361580263752266
Al-V,1,51,V,13.889960910610698
Al-V,1,52,V,13.775373735564447
Al-V,1,53,Al,14.663435428272011
Al-V,1,54,V,14.766213408275469
Al-V,1,55,Al,15.28646957054843
Al-V,1,56,V,13.958112444550977
Al-V,1,57,V,13.988607324499219
Al-V,1,58,Al,16.644194542913883
Al-V,1,59,Al,16.147927134476756
Al-V,1,60,V,15.303898821127286
Al-V,1,61,Al,15.342436217988457
Al-V,1,62,Al,15.071479787396015
Al-V,1,63,Al,15.115228387245448
Al-V,1,64,V,14.200540801137556
Al-V,1,65,V,13.91362288343328
Al-V,1,66,Al,15.277746830625164
Al-V,1,67,V,13.86990063323846
Al-V,1,68,Al,15.50410768396602
Al-V,1,69,V,14.350375410921956
Al-V,1,70,Al,15.08367236083387
Al-V,1,71,V,14.619618322363047
Al-V,1,72,V,13.668124454327424
Al-V,1,73,V,14.2493383407718
Al-V,1,74,V,13.318829129837447
Al-V,1,75,Al,14.267592576299522
Al-V,1,76,V,13.531991059757155
Al-V,1,77,V,14.005109592706955
Al-V,1,78,V,14.351263677219395
Al-V,1,79,Al,15.174971937998167
Al-V,1,80,Al,14.265455418593977
Al-V,1,81,Al,15.292839036040963
Al-V,1,82,V,14.174379307785937
Al-V,1,83,Al,14.790619500494522
Al-V,1,84,V,13.67651821122038
Al-V,1,85,V,14.51566359768684
Al-V,1,86,V,14.305051068961378
Al-V,1,87,V,12.859903763177028
Al-V,1,88,Al,16.097169564158584
Al-V,1,89,Al,14.836705853210699
Al-V,1,90,Al,16.087307329704945
Al-V,1,91,V,14.104267323236575
Al-V,1,92,Al,16.332397640436803
Al-V,1,93,V,15.444676743226426
Al-V,1,94,Al,15.030965489904036
Al-V,1,95,Al,15.696624488523828
Al-V,1,96,Al,14.771911313913488
Al-V,1,97,V,13.555707667314282
Al-V,1,98,V,13.367808147176687
Al-V,1,99,V,14.024576215608857
Al-V,1,100,Al,15.123922677610238
Al-V,1,101,Al,14.712412902410549
Al-V,1,102,Al,15.061269416984036
Al-V,1,103,V,14.860879704725148
Al-V,1,104,Al,14.852618039695484
Al-V,1,105,V,14.488993424846091
Al-V,1,106,V,13.59398208824662
Al-V,1,107,Al,14.737851490235576
Al-V,1,108,Al,14.903665804024445
Al-V,1,109,V,14.650534416804392
Al-V,1,110,Al,14.954864545544144
Al-V,1,111,Al,15.41342314414473
Al-V,1,112,V,15.453871040420543
Al-V,1,113,V,14.267206065966677
Al-V,1,114,Al,14.927696049344412
Al-V,1,115,Al,14.993597662346202
Al-V,1,116,V,14.692350257281467
Al-V,1,117,V,14.80211303395395
Al-V,1,118,Al,14.714331185289424
Al-V,1,119,Al,15.069403331639533
Al-V,1,120,Al,15.459124914228166
Al-V,1,121,V,13.918143867162321
Al-V,1,122,V,13.995149137070365
Al-V,1,123,V,13.921455800744637
Al-V,1,124,Al,14.65161624595165
Al-V,1,125,V,13.051335391080066
Al-V,1,126,V,12.386938564505366
Al-V,1,127,V,12.597070100648432
Al-V,2,0,V,14.144574740031658
Al-V,2,1,V,13.92842945354309
Al-V,2,2,V,14.167831597663456
Al-V,2,3,Al,14.674838191864227
Al-V,2,4,V,14.451843990236146
Al-V,2,5,V,14.363965595598962
Al-V,2,6,Al,14.583905079559138
Al-V,2,7,Al,14.400934873276022
Al-V,2,8,V,14.143900552130868
Al-V,2,9,Al,14.808318525982823
Al-V,2,10,Al,14.752203088289027
Al-V,2,11,V,15.290141521741962
Al-V,2,12,Al,14.927532859516818
Al-V,2,13,V,14.180573695506919
Al-V,2,14,Al,14.567927967471093
Al-V,2,15,V,14.49968980923064
Al-V,2,16,Al,14.187349769440331
Al-V,2,17,V,13.973777393907561
Al-V,2,18,Al,14.361242059479356
Al-V,2,19,Al,14.819530359157916
Al-V,2,20,Al,14.61265949180048
Al-V,2,21,V,13.844915295692612
Al-V,2,22,V,13.918886138599108
Al-V,2,23,Al,14.470111475635058
Al-V,2,24,V,13.92595699680896
Al-V,2,25,V,13.967492444934823
Al-V,2,26,V,14.071887092768538
Al-V,2,27,Al,15.201562496588208
Al-V,2,28,V,13.980741461571801
Al-V,2,29,Al,14.650837097007166
Al-V,2,30,V,13.958279427291401
Al-V,2,31,Al,14.707091364609049
Al-V,2,32,Al,14.672973794157695
Al-V,2,33,V,14.603702686131877
Al-V,2,34,V,14.339611833280856
Al-V,2,35,Al,14.941027415445461
Al-V,2,36,Al,15.467900202886632
Al-V,2,37,Al,14.672300598441634
Al-V,2,38,V,14.600628025728959
Al-V,2,39,V,14.402530375857689
Al-V,2,40,Al,14.80020870107518
Al-V,2,41,Al,15.023519459142916
Al-V,2,42,V,14.575277904833202
Al-V,2,43,Al,15.169074915548117
Al-V,2,44,Al,15.056283761165616
Al-V,2,45,V,14.139290092242863
Al-V,2,46,V,13.570833977969803
Al-V,2,47,V,13.977342409639249
Al-V,2,48,Al,14.584335304334719
Al-V,2,49,V,13.817417249692964
Al-V,2,50,Al,15.662265447937273
Al-V,2,51,V,15.071229317271973
Al-V,2,52,Al,14.925695886222014
Al-V,2,53,V,14.133600715207217
Al-V,2,54,Al,14.550579386984383
Al-V,2,55,Al,14.535663776765723
Al-V,2,56,V,13.984520193816246
Al-V,2,57,Al,14.325949387515585
Al-V,2,58,Al,14.747561635439512
Al-V,2,59,Al,15.185124274970526
Al-V,2,60,Al,14.760867000529464
Al-V,2,61,V,14.297810298882395
Al-V,2,62,Al,14.96740607126994
Al-V,2,63,V,14.604049990302988
Al-V,2,64,Al,14.875676543290968
Al-V,2,65,V,15.308238754709903
Al-V,2,66,Al,15.212028138461095
Al-V,2,67,Al,15.1888756949101
Al-V,2,68,Al,15.491482868999567
Al-V,2,69,Al,15.187975871690115
Al-V,2,70,Al,14.507305932289828
Al-V,2,71,Al,14.565313651873492
Al-V,2,72,Al,14.848617237242214
Al-V,2,73,V,13.691079832984329
Al-V,2,74,V,14.065202965064367
Al-V,2,75,V,14.168258514609748
Al-V,2,76,V,14.426502456701055
Al-V,2,77,Al,14.997266654562901
Al-V,2,78,V,14.11722443357766
Al-V,2,79,Al,14.806985401914725
Al-V,2,80,V,14.083076209415573
Al-V,2,81,V,13.879701832999919
Al-V,2,82,Al,14.585674445056156
Al-V,2,83,Al,14.665492718901838
Al-V,2,84,Al,14.355973726117032
Al-V,2,85,V,13.860084683931305
Al-V,2,86,Al,14.91371220549377
Al-V,2,87,Al,14.459458175424537
Al-V,2,88,V,13.932952026406754
Al-V,2,89,Al,15.144145289426115
Al-V,2,90,V,14.800249978862984
Al-V,2,91,Al,15.583851713603934
Al-V,2,92,V,13.796773214691816
Al-V,2,93,V,13.700878767567387
Al-V,2,94,V,13.514193897816105
Al-V,2,95,V,14.039896261621418
Al-V,2,96,Al,14.952995901112205
Al-V,2,97,Al,14.661442977619396
Al-V,2,98,Al,15.269920837907824
Al-V,2,99,V,14.65456686836504
Al-V,2,100,Al,14.871015872887426
Al-V,2,101,V,14.852172504445036
Al-V,2,102,V,14.197239345293237
Al-V,2,103,V,14.133970867299679
Al-V,2,104,V,14.136363822064535
Al-V,2,105,V,13.844867491755393
Al-V,2,106,Al,14.81928671370333
Al-V,2,107,Al,15.675983527994783
Al-V,2,108,Al,15.44450559214247
Al-V,2,109,Al,15.038150512608194
Al-V,2,110,Al,14.912710526739188
Al-V,2,111,V,14.088044085993868
Al-V,2,112,V,13.781570170720881
Al-V,2,113,V,13.770896686651659
Al-V,2,114,V,14.543783928696683
Al-V,2,115,V,14.279634335586916
Al-V,2,116,Al,15.350069988338909
Al-V,2,117,V,13.520843390253106
Al-V,2,118,V,14.758697772461575
Al-V,2,119,Al,14.494431020697185
Al-V,2,120,V,13.807639279242508
Al-V,2,121,Al,14.446123627105928
Al-V,2,122,Al,14.850907125905254
Al-V,2,123,Al,14.624551437916907
Al-V,2,124,V,13.907203792195766
Al-V,2,125,V,13.564491413407449
Al-V,2,126,V,13.420055408605135
Al-V,2,127,V,13.916482715097212
AlNbTiV,0,0,V,15.803197077781396
AlNbTiV,0,1,Nb,16.372859384416607
AlNbTiV,0,2,V,15.788229948349832
AlNbTiV,0,3,Nb,16.396754955723278
AlNbTiV,0,4,V,15.745123860681016
AlNbTiV,0,5,V,15.413014165274994
AlNbTiV,0,6,Ti,16.179403735602357
AlNbTiV,0,7,Ti,16.324786865648257
AlNbTiV,0,8,Ti,16.266398279734712
AlNbTiV,0,9,V,15.957252805182566
AlNbTiV,0,10,Ti,15.996017222026275
AlNbTiV,0,11,Nb,16.60617164623639
AlNbTiV,0,12,Ti,16.45863340361005
AlNbTiV,0,13,Al,16.05163331731318
AlNbTiV,0,14,Al,16.511589328855802
AlNbTiV,0,15,Ti,15.916920624475955
AlNbTiV,0,16,Al,16.204090202492345
AlNbTiV,0,17,Nb,16.723748630986893
AlNbTiV,0,18,Al,16.09991062503537
AlNbTiV,0,19,Al,16.51321478183824
AlNbTiV,0,20,Ti,16.17953523473497
AlNbTiV,0,21,V,14.70876579024012
AlNbTiV,0,22,V,15.115208948310284
AlNbTiV,0,23,V,15.040975232989954
AlNbTiV,0,24,Ti,16.24814802689159
AlNbTiV,0,25,Nb,17.033004387050394
AlNbTiV,0,26,Nb,16.974477646932755
AlNbTiV,0,27,Ti,16.880358512893718
AlNbTiV,0,28,Nb,16.4814754119516
AlNbTiV,0,29,V,15.4725255370821
AlNbTiV,0,30,V,15.383652203064546
AlNbTiV,0,31,Al,15.9460956183238
AlNbTiV,0,32,Al,16.450699862660326
AlNbTiV,0,33,Ti,16.991060152785366
AlNbTiV,0,34,Al,16.83193397301879
AlNbTiV,0,35,Al,16.85969177902292
AlNbTiV,0,36,Nb,16.107313143927275
AlNbTiV,0,37,Ti,16.95824663734594
AlNbTiV,0,38,Ti,16.025372707438347
AlNbTiV,0,39,Al,16.5694246348108
AlNbTiV,0,40,Ti,16.320797949724522
AlNbTiV,0,41,Al,15.625580916875561
AlNbTiV,0,42,V,15.866543688892424
AlNbTiV,0,43,Al,16.756126152710113
AlNbTiV,0,44,Al,16.280014587808548
AlNbTiV,0,45,Ti,16.00785358129914
AlNbTiV,0,46,V,15.848397167604565
AlNbTiV,0,47,V,15.556654818302992
AlNbTiV,0,48,Nb,16.370044604965706
AlNbTiV,0,49,Al,16.388851966921898
AlNbTiV,0,50,Al,16.03724837155346
AlNbTiV,0,51,Al,16.565488191931454
AlNbTiV,0,52,V,15.599452073073147
AlNbTiV,0,53,Nb,16.67128690588366
AlNbTiV,0,54,V,14.259688724189877
AlNbTiV,0,55,Al,16.228178267115712
AlNbTiV,0,56,V,16.04002748200525
AlNbTiV,0,57,Ti,16.578158067084384
AlNbTiV,0,58,Al,16.586439569459394
AlNbTiV,0,59,Ti,16.559519520292145
AlNbTiV,0,60,Ti,16.651874643350087
AlNbTiV,0,61,Nb,17.006533940462827
AlNbTiV,0,62,Al,15.578552750994788
AlNbTiV,0,63,V,15.274259561589005
AlNbTiV,0,64,Al,16.489096270149993
AlNbTiV,0,65,Nb,16.84050748116094
AlNbTiV,0,66,Al,16.355895464727386
AlNbTiV,0,67,Al,16.37414534163242
AlNbTiV,0,68,Al,16.690420784167497
AlNbTiV,0,69,Ti,17.004443333708302
AlNbTiV,0,70,Ti,16.70837488708244
AlNbTiV,0,71,Ti,16.940800534721543
AlNbTiV,0,72,Al,16.488146872064462
AlNbTiV,0,73,Ti,16.96144269683188
AlNbTiV,0,74,Nb,16.750076512638557
AlNbTiV,0,75,Al,16.72336544528361
AlNbTiV,0,76,Ti,16.898709900609077
AlNbTiV,0,77,V,15.728869234068718
AlNbTiV,0,78,Ti,16.91879095146985
AlNbTiV,0,79,Nb,16.884024551474056
AlNbTiV,0,80,Al,16.844028007559295
AlNbTiV,0,81,Nb,16.931230100290644
AlNbTiV,0,82,Ti,17.20980201924047
AlNbTiV,0,83,Nb,16.399130485070472
AlNbTiV,0,84,Nb,16.800743093259655
AlNbTiV,0,85,V,16.095572089533196
AlNbTiV,0,86,Al,16.30810860501371
AlNbTiV,0,87,Nb,17.040965727191438
AlNbTiV,0,88,Nb,16.119663695979035
AlNbTiV,0,89,V,16.018437161192946
AlNbTiV,0,90,V,15.591008892211164
AlNbTiV,0,91,V,15.751110930761863
AlNbTiV,0,92,Nb,16.45671866327216
AlNbTiV,0,93,Nb,16.384046197381217
AlNbTiV,0,94,Al,16.421465554069183
AlNbTiV,0,95,V,15.773588837502226
AlNbTiV,0,96,Nb,16.68087701240893
AlNbTiV,0,97,V,15.353837418297156
AlNbTiV,0,98,Ti,16.504401736543006
AlNbTiV,0,99,Nb,16.451541004775333
AlNbTiV,0,100,Nb,16.98334316143999
AlNbTiV,0,101,Al,16.641301615305622
AlNbTiV,0,102,Ti,17.023068394538765
AlNbTiV,0,103,Nb,16.43073228847105
AlNbTiV,0,104,V,15.704072565051156
AlNbTiV,0,105,Al,15.606949917838865
AlNbTiV,0,106,V,15.980892404198242
AlNbTiV,0,107,V,16.060763338690858
AlNbTiV,0,108,Nb,16.371216014344196
AlNbTiV,0,109,Ti,16.11007321553354
AlNbTiV,0,110,Ti,16.65398225314307
AlNbTiV,0,111,Al,16.718508851176818
AlNbTiV,0,112,V,15.859267314542599
AlNbTiV,0,113,V,15.683387425105115
AlNbTiV,0,114,Nb,16.234879775412832
AlNbTiV,0,115,V,15.783980321116344
AlNbTiV,0,116,Ti,16.041899138247953
AlNbTiV,0,117,V,15.380600605615435
AlNbTiV,0,118,Ti,16.24370302665632
AlNbTiV,0,119,Nb,16.203883170555855
AlNbTiV,0,120,Nb,17.06404039181248
AlNbTiV,0,121,Al,16.365055941508093
AlNbTiV,0,122,Nb,16.78343791846893
AlNbTiV,0,123,Nb,17.039358033624907
AlNbTiV,0,124,V,16.211778604100427
AlNbTiV,0,125,Nb,16.516345673588
AlNbTiV,0,126,Ti,16.378056458086924
AlNbTiV,0,127,Ti,16.884281680266266
AlNbTiV,1,0,Ti,16.309547695802063
AlNbTiV,1,1,Nb,17.468057563395607
AlNbTiV,1,2,Ti,17.543292284957367
AlNbTiV,1,3,Al,16.810890191298572
AlNbTiV,1,4,V,14.54593171803331
