material_id,formula,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,structure_type,lattice_constant_calc
mp-1226196,CrNi,Cr,Ni,1.0,1.0,2.8935939999999993,-13.256944137500001,0.27058563750000003,MP,B2,2.88768808525006
mp-2212,ScCo,Sc,Co,1.0,1.0,3.1422648,-12.60761453,0.0,MP,B2,3.1249667150943687
mp-1121,GaCo,Ga,Co,1.0,1.0,2.84722922,-12.534109495,0.0,MP,B2,2.9158077368686053
mp-1006883,CoNi,Co,Ni,1.0,1.0,2.802193,-12.453872239999999,0.16957769249999902,MP,B2,2.715279836534357
mp-6907,SrSi,Sr,Si,1.0,1.0,3.803385999999999,-12.1138120675,0.3727478825,MP,B2,3.8768648857060355
mp-1941,GaNi,Ga,Ni,1.0,1.0,2.87758102,-12.067911885000001,0.042973296904762,MP,B2,2.926972096993563
mp-11364,TiCu,Ti,Cu,1.0,1.0,3.077148,-11.948117137499999,0.08266960000000001,MP,B2,3.0677033728011542
mp-11555,PuRu,Pu,Ru,1.0,1.0,3.271976,-11.859752755,0.146414755625006,MP,B2,3.3252028292488993
mp-11503,MnZn,Mn,Zn,1.0,1.0,2.9991689999999993,-11.791911957816094,0.08320094235632,MP,B2,3.064522198212357
mp-1169,ScCu,Sc,Cu,1.0,1.0,3.24086813,-11.379209585,0.0,MP,B2,3.215662822129796
mp-22746,CoSi,Co,Si,1.0,1.0,2.7813339999999993,-11.29580959375,0.20111362124999901,MP,B2,2.8512516935776593
mp-284,AlCo,Al,Co,1.0,1.0,2.81940321,-10.53962086,0.0,MP,B2,2.921367212165246
mp-1002122,HfIr,Hf,Ir,1.0,1.0,3.26211488,-10.30337068,0.042428189999998006,MP,B2,3.231276050715592
mp-1061123,TiAl,Ti,Al,1.0,1.0,3.179064,-10.14098878,0.140896305,MP,B2,3.194259001521574
mp-1487,AlNi,Al,Ni,1.0,1.0,2.85971129,-10.041808895,0.0,MP,B2,2.932531572290204
mp-21263,PuSb,Pu,Sb,1.0,1.0,3.79083024,-9.87077619,0.065012969749995,MP,B2,3.771168682757782
mp-2564,SrMg,Sr,Mg,1.0,1.0,4.19031811,-9.67834467,0.046758607500001007,MP,B2,4.020317081709635
mp-1009826,TaCo,Ta,Co,1.0,1.0,3.068399,-9.601979595,0.13513613766666402,MP,B2,3.054389164300755
mp-331,ScAl,Sc,Al,1.0,1.0,3.37034897,-9.531470604999999,0.0,MP,B2,3.3422184508502157
mp-12594,TiIr,Ti,Ir,1.0,1.0,3.121636999999999,-9.139234785,0.08534831500000001,MP,B2,3.086115574059958
mp-1022721,AlCu,Al,Cu,1.0,1.0,2.997509,-8.957870017,0.074061238,MP,B2,3.012063319200674
mp-1335,VFe,V,Fe,1.0,1.0,2.93950639,-8.90397548,0.022709966875002003,MP,B2,2.9134125064704284
mp-1129,ScIr,Sc,Ir,1.0,1.0,3.21838608,-8.643917585,0.0,MP,B2,3.2340750233886
mp-1009264,NbCo,Nb,Co,1.0,1.0,3.08203,-8.642405925,0.13343272516666702,MP,B2,3.0902264660816123
mp-305,TiFe,Ti,Fe,1.0,1.0,2.93868071,-8.603586765,0.0,MP,B2,3.036576584918415
mp-30746,YIr,Y,Ir,1.0,1.0,3.41633399,-8.472773085,0.0,MP,B2,3.4335873952670997
mp-11563,TiRh,Ti,Rh,1.0,1.0,3.115202,-8.35115537,0.020116699999999002,MP,B2,3.07352381704392
mp-30867,ScRu,Sc,Ru,1.0,1.0,3.1985335,-8.346511335,0.0,MP,B2,3.2130316760415463
mp-1009133,MnCo,Mn,Co,1.0,1.0,2.8536,-8.161024025,0.0,MP,B2,2.864085314721665
mp-1918,FeRh,Fe,Rh,1.0,1.0,2.99209254,-7.961014355,0.0,MP,B2,2.86020134684028
mp-1780,ScRh,Sc,Rh,1.0,1.0,3.2169060800000002,-7.879599589999998,0.0,MP,B2,3.221483266372561
mp-2090,FeCo,Fe,Co,1.0,1.0,2.8390261,-7.85709309,0.0,MP,B2,2.7636847955620873
mp-191,YRh,Y,Rh,1.0,1.0,3.41784978,-7.767392945000001,0.0,MP,B2,3.4209956382510605
mp-1529,LuIr,Lu,Ir,1.0,1.0,3.32846077,-7.691750630000001,0.0,MP,B2,3.3422532105634635
mp-2713,ErIr,Er,Ir,1.0,1.0,3.37193092,-7.624660150000004,0.0,MP,B2,3.386499871009203
mp-11483,TmIr,Tm,Ir,1.0,1.0,3.35657798,-7.615096440000002,0.0,MP,B2,3.3689740578349188
