material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,lattice_constant_calc
oqmd-10477,HoAl3,L1$_2$,Al,Ho,3,1,4.242694,-0.419251880833333,0.005378295500000019,OQMD,4.219050485782136
oqmd-17183,DyIr3,L1$_2$,Dy,Ir,1,3,4.039167,-0.418495386666668,0.19313910249999927,OQMD,4.089290010898994
oqmd-31227,DyIn3,L1$_2$,Dy,In,1,3,4.607045,-0.417266459166667,0.0020873150000003116,OQMD,4.58698896844986
oqmd-10454,ErAl3,L1$_2$,Al,Er,3,1,4.231105,-0.416281587499999,0.0032692955000009905,OQMD,4.210953735592829
oqmd-17872,NpPd3,L1$_2$,Np,Pd,1,3,4.131236,-0.4126595596875,0.031606778750000064,OQMD,4.104078767814286
oqmd-10601,TmAl3,L1$_2$,Al,Tm,3,1,4.220074,-0.40951589,0.0014805220000000952,OQMD,4.218498061918705
oqmd-18004,SnPt3,L1$_2$,Pt,Sn,3,1,4.055498,-0.408979649212801,0.0007310625000001569,OQMD,4.204081193885892
oqmd-18042,PuRh3,L1$_2$,Pu,Rh,1,3,4.005075,-0.40754205,0.0,OQMD,4.056864469826435
oqmd-17455,HoIn3,L1$_2$,Ho,In,1,3,4.606402,-0.403235933333332,0.0013795024999999628,OQMD,4.58698896844986
oqmd-10494,LuAl3,L1$_2$,Al,Lu,3,1,4.203133,-0.39538211875,0.0,OQMD,4.184381485763173
oqmd-29152,CePb3,L1$_2$,Ce,Pb,1,3,4.930042,-0.392577309375,0.0007644149999994632,OQMD,4.885791415243941
oqmd-10999,Ca3Pb,L1$_2$,Ca,Pb,3,1,5.051927,-0.3912271775,0.03392165562500049,OQMD,4.99661217523136
oqmd-31226,ErIn3,L1$_2$,Er,In,1,3,4.591287,-0.3859263875,0.0021173749999996994,OQMD,4.58698896844986
oqmd-21316,TiAl3,L1$_2$,Al,Ti,3,1,3.978864,-0.385348408446566,0.03258294250000032,OQMD,3.9732428895250713
oqmd-17913,PrPb3,L1$_2$,Pb,Pr,3,1,4.906901,-0.380649049375,0.00583569500000003,OQMD,4.8573381779202665
oqmd-18109,USi3,L1$_2$,Si,U,3,1,4.020981,-0.374706395,0.0,OQMD,4.04995359989937
oqmd-18081,VRh3,L1$_2$,Rh,V,3,1,3.79119,-0.373145982500001,0.014075297499999306,OQMD,3.7071624676783337
oqmd-19154,PuGe3,L1$_2$,Ge,Pu,3,1,4.238565,-0.37167911625,0.001877512500000289,OQMD,4.190259166261739
oqmd-11180,YbIn3,L1$_2$,In,Yb,3,1,4.647866,-0.370973705,0.0024164875000000086,OQMD,4.58698896844986
oqmd-10118,InPt3,L1$_2$,In,Pt,1,3,4.041479,-0.369872787499999,0.0008256925000006965,OQMD,4.174820415719509
oqmd-10769,LiAu3,L1$_2$,Au,Li,3,1,4.066976,-0.36872929,0.0,OQMD,4.063212524971165
oqmd-17764,NdPb3,L1$_2$,Nd,Pb,1,3,4.892063,-0.36735322625,0.004663747500000093,OQMD,4.8573381779202665
oqmd-11173,TmIn3,L1$_2$,In,Tm,3,1,4.589502,-0.367028205,0.0015616675000003077,OQMD,4.58698896844986
oqmd-17303,TbGa3,L1$_2$,Ga,Tb,3,1,4.278524,-0.365987912416668,0.01465357249999949,OQMD,4.338908681162477
oqmd-17937,YbPb3,L1$_2$,Pb,Yb,3,1,4.879334,-0.3634800275,0.0,OQMD,4.8573381779202665
oqmd-11168,ThIn3,L1$_2$,In,Th,3,1,4.74003,-0.3621371,0.0,OQMD,4.712573175874247
oqmd-17681,MnPt3,L1$_2$,Mn,Pt,1,3,3.927619,-0.358891590948275,5.291000000001711e-05,OQMD,3.7626518629891597
oqmd-17873,NpRh3,L1$_2$,Np,Rh,1,3,4.001421,-0.354405087187502,0.0,OQMD,4.058033193984733
oqmd-30380,GdIr3,L1$_2$,Gd,Ir,1,3,4.059431,-0.353579579374999,0.24085806875000076,OQMD,4.0932564094961945
oqmd-10560,PrAl3,L1$_2$,Al,Pr,3,1,4.385645,-0.347826496875,0.097520785000001,OQMD,4.395931030637935
oqmd-17581,LaTl3,L1$_2$,La,Tl,1,3,4.840463,-0.34211718125,0.004492092499999989,OQMD,4.840555415959629
oqmd-18123,TbSn3,L1$_2$,Sn,Tb,3,1,4.698116,-0.33898677880507,0.014555896018598524,OQMD,4.660812986527583
oqmd-18128,Ti3Sn,L1$_2$,Sn,Ti,1,3,4.150731,-0.333598379552499,0.03704907875000002,OQMD,4.318830924737358
oqmd-17221,EuTl3,L1$_2$,Eu,Tl,1,3,4.788044,-0.33161238875,0.013728197500000316,OQMD,4.7424681028746045
oqmd-18037,ZnPt3,L1$_2$,Pt,Zn,3,1,3.930964,-0.325846145000001,0.0007710562499994023,OQMD,3.798112496009944
oqmd-18098,URu3,L1$_2$,Ru,U,3,1,3.996149,-0.323850643749999,0.0,OQMD,4.036637498651161
oqmd-29199,CeTl3,L1$_2$,Ce,Tl,1,3,4.820436,-0.320585610625,0.003810147500000083,OQMD,4.824831538169947
oqmd-10071,UGe3,L1$_2$,Ge,U,3,1,4.196,-0.320288290000001,0.00032632249999992036,OQMD,4.15716716583207
oqmd-18892,PrTl3,L1$_2$,Pr,Tl,1,3,4.799211,-0.312772653125,0.005527719999999958,OQMD,4.786473015345049
oqmd-30398,GdPb3,L1$_2$,Gd,Pb,1,3,4.867326,-0.308669801875,0.0027614662542755353,OQMD,4.8573381779202665
oqmd-11158,ScIn3,L1$_2$,In,Sc,3,1,4.500843,-0.30745399875,0.001875067499999994,OQMD,4.58698896844986
oqmd-17777,NdTl3,L1$_2$,Nd,Tl,1,3,4.780972,-0.30176645,0.0,OQMD,4.735418423772279
oqmd-18489,La3In,L1$_2$,In,La,1,3,5.059647,-0.3011306325,0.0,OQMD,4.945692408146978
oqmd-17342,Ni3Ge,L1$_2$,Ge,Ni,1,3,3.571,-0.29969984375,0.001553598750000218,OQMD,3.5782339664874554
oqmd-7834,Pd3Pb,L1$_2$,Pb,Pd,1,3,4.086047,-0.29965135,0.0028342850000000475,OQMD,4.259011939341773
oqmd-30308,GaNi3,L1$_2$,Ga,Ni,1,3,3.580936,-0.29749693875,5.1795000000243174e-05,OQMD,3.661392950526269
oqmd-17934,YPb3,L1$_2$,Pb,Y,3,1,4.858327,-0.28738307875,0.009914671310809031,OQMD,4.8573381779202665
oqmd-18112,SmTl3,L1$_2$,Sm,Tl,1,3,4.754449,-0.277479648125,0.00270406750000024,OQMD,4.757006539570829
oqmd-10814,Ti3Au,L1$_2$,Au,Ti,1,3,4.053996,-0.276160747839699,0.13281844249999997,OQMD,4.022691939556108
oqmd-29905,DyPb3,L1$_2$,Dy,Pb,1,3,4.847004,-0.272155981666668,0.00577817249999929,OQMD,4.8573381779202665
oqmd-29521,TiCo3,L1$_2$,Co,Ti,3,1,3.586812,-0.268240958446565,0.014039837500000651,OQMD,3.5661796212367816
oqmd-11165,TbIn3,L1$_2$,In,Tb,3,1,4.621723,-0.268065306166668,0.0011866774999997887,OQMD,4.6315522083612
oqmd-10570,PuAl3,L1$_2$,Al,Pu,3,1,4.259607,-0.266834425,0.02243226875000004,OQMD,4.249734420453373
oqmd-18175,YbTl3,L1$_2$,Tl,Yb,3,1,4.765564,-0.25977716625,0.0,OQMD,4.735418423772279
oqmd-27476,La3Ga,L1$_2$,Ga,La,1,3,4.928016,-0.25927092375,0.053167855937193864,OQMD,4.945692408146978
oqmd-11181,Zr3In,L1$_2$,In,Zr,1,3,4.465767,-0.25480963,0.0,OQMD,4.445840799306447
oqmd-29575,CrPt3,L1$_2$,Cr,Pt,1,3,3.898217,-0.254736625,0.0015777425000008116,OQMD,3.877051693681192
oqmd-17465,HoPb3,L1$_2$,Ho,Pb,1,3,4.845816,-0.254535128333333,0.00974281749999939,OQMD,4.8573381779202665
oqmd-30424,GdTl3,L1$_2$,Gd,Tl,1,3,4.731337,-0.248037538125,0.004446737500000075,OQMD,4.735418423772279
oqmd-17121,TaCo3,L1$_2$,Co,Ta,3,1,3.629071,-0.243844279999999,0.0009495091666670008,OQMD,3.6497033786340625
