Al_frac,C_frac,Co_frac,Cr_frac,Cu_frac,Fe_frac,Hf_frac,Mn_frac,Mo_frac,Nb_frac,Ni_frac,Si_frac,Ta_frac,Ti_frac,V_frac,Zr_frac,mean_atomic_radius_pm,std_atomic_radius_pm,atomic_size_mismatch_pct,mean_atomic_mass_gmol,std_atomic_mass_gmol,mean_electronegativity,std_electronegativity,VEC_avg,mixing_entropy_J_per_molK,mixing_entropy_over_R,n_elements,temperature_C,processing_ANNEAL,processing_CAST,processing_OTHER,processing_WROUGHT,phase_BCC,phase_FCC,phase_other,source_MPEA_dataset,test_type_T,year,yield_strength_MPa,ys_log10
0.0,0.0,0.17491749174917492,0.12486248624862487,0.0,0.5500550055005501,0.0,0.0,0.05005500550055005,0.0,0.1001100110011001,0.0,0.0,0.0,0.0,0.0,126.525303,3.042723,2.404833,58.197205,8.905407,1.842046,0.099962,8.025303,10.591181,1.273826,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,231.0,2.3636119798921444
0.0,0.0,0.17996697853604846,0.12493120528343424,0.0,0.5503577325261421,0.0,0.0,0.07484865162355532,0.0,0.06989543203082003,0.0,0.0,0.0,0.0,0.0,126.903137,3.576736,2.818477,59.120821,10.667266,1.848052,0.111054,7.920198,10.618951,1.277166,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,296.0,2.4712917110589387
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,615.0,2.788875115775417
0.10007199424046077,0.0,0.24982001439884807,0.07991360691144708,0.0,0.15010799136069114,0.0,0.0,0.0,0.0,0.3599712023038157,0.0,0.0,0.060115190784737225,0.0,0.0,128.153708,7.266533,5.67017,53.966228,9.494922,1.818254,0.122471,8.069114,13.305259,1.600255,6,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,520.0,2.716003343634799
0.10007199424046077,0.0,0.24982001439884807,0.07991360691144708,0.0,0.15010799136069114,0.0,0.0,0.0,0.0,0.3599712023038157,0.0,0.0,0.060115190784737225,0.0,0.0,128.153708,7.266533,5.67017,53.966228,9.494922,1.818254,0.122471,8.069114,13.305259,1.600255,6,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,627.0,2.7972675408307164
0.0,0.0,0.1000699790062981,0.15010496850944716,0.0,0.34989503149055284,0.0,0.05003498950314905,0.0,0.0,0.2498250524842547,0.0,0.0,0.0,0.1000699790062981,0.0,126.551085,2.801894,2.214042,55.751823,2.764695,1.795448,0.113661,7.949265,13.37927,1.609156,6,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,401.0,2.603144372620182
0.0,0.0,0.1000699790062981,0.15010496850944716,0.0,0.34989503149055284,0.0,0.05003498950314905,0.0,0.0,0.2498250524842547,0.0,0.0,0.0,0.1000699790062981,0.0,126.551085,2.801894,2.214042,55.751823,2.764695,1.795448,0.113661,7.949265,13.37927,1.609156,6,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,350.0,2.5440680443502757
0.0,0.0,0.1000699790062981,0.15010496850944716,0.0,0.34989503149055284,0.0,0.05003498950314905,0.0,0.0,0.2498250524842547,0.0,0.0,0.0,0.1000699790062981,0.0,126.551085,2.801894,2.214042,55.751823,2.764695,1.795448,0.113661,7.949265,13.37927,1.609156,6,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,312.0,2.494154594018443
0.0,0.0,0.1000699790062981,0.15010496850944716,0.0,0.34989503149055284,0.0,0.05003498950314905,0.0,0.0,0.2498250524842547,0.0,0.0,0.0,0.1000699790062981,0.0,126.551085,2.801894,2.214042,55.751823,2.764695,1.795448,0.113661,7.949265,13.37927,1.609156,6,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,240.0,2.380211241711606
0.0,0.0,0.1000699790062981,0.15010496850944716,0.0,0.34989503149055284,0.0,0.05003498950314905,0.0,0.0,0.2498250524842547,0.0,0.0,0.0,0.1000699790062981,0.0,126.551085,2.801894,2.214042,55.751823,2.764695,1.795448,0.113661,7.949265,13.37927,1.609156,6,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,210.0,2.322219294733919
0.0625,0.0,0.0,0.20833333333333334,0.10416666666666667,0.20833333333333334,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,126.854167,4.499952,3.547343,55.228198,8.020778,1.821458,0.110227,8.416667,11.866864,1.427256,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,62.0,1.792391689498254
0.0625,0.0,0.0,0.20833333333333334,0.10416666666666667,0.20833333333333334,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,126.854167,4.499952,3.547343,55.228198,8.020778,1.821458,0.110227,8.416667,11.866864,1.427256,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,350.0,2.5440680443502757
0.0625,0.0,0.0,0.20833333333333334,0.10416666666666667,0.20833333333333334,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,126.854167,4.499952,3.547343,55.228198,8.020778,1.821458,0.110227,8.416667,11.866864,1.427256,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,535.0,2.7283537820212285
0.0625,0.0,0.0,0.20833333333333334,0.10416666666666667,0.20833333333333334,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,126.854167,4.499952,3.547343,55.228198,8.020778,1.821458,0.110227,8.416667,11.866864,1.427256,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,255.0,2.406540180433955
0.0,0.0,0.23255813953488372,0.23255813953488372,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.06976744186046512,0.0,0.0,127.232558,5.598327,4.400074,55.773906,3.461992,1.800465,0.117413,7.953488,12.825999,1.542613,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,540.0,2.7323937598229686
0.0,0.0,0.11614928496686433,0.2326473665852808,0.0,0.2326473665852808,0.0,0.0,0.0,0.0,0.3487966515521451,0.0,0.0,0.06975933031042902,0.0,0.0,127.116498,5.653249,4.447297,55.745228,3.437179,1.803931,0.120139,8.069411,12.319431,1.481687,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,586.0,2.767897616018091
0.0,0.0,0.0,0.23255813953488372,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.46511627906976744,0.0,0.0,0.06976744186046512,0.0,0.0,127.0,5.705974,4.492893,55.71814,3.412226,1.807442,0.122704,8.186047,10.145466,1.220219,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,672.0,2.8273692730538253
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,1190.0,3.0755469613925306
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,1170.0,3.0681858617461617
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,1030.0,3.012837224705172
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,970.0,2.9867717342662448
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,850.0,2.929418925714293
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,470.0,2.6720978579357175
0.0,0.0,0.18866428854538247,0.18866428854538247,0.0,0.18866428854538247,0.0,0.0,0.0,0.037653586999603646,0.3963535473642489,0.0,0.0,0.0,0.0,0.0,126.149029,4.191415,3.32259,58.225949,7.338931,1.830408,0.102237,8.491082,11.924921,1.434238,5,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,170.0,2.230448921378274
0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.07257448433919023,0.38197097020626436,0.0,0.0,0.0,0.0,0.0,126.869366,5.541748,4.368074,59.484406,9.693585,1.822047,0.109223,8.3644,12.370662,1.487849,5,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,640.0,2.806179973983887
0.0,0.0,0.18866428854538247,0.18866428854538247,0.0,0.18866428854538247,0.0,0.0,0.0,0.037653586999603646,0.3963535473642489,0.0,0.0,0.0,0.0,0.0,126.149029,4.191415,3.32259,58.225949,7.338931,1.830408,0.102237,8.491082,11.924921,1.434238,5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,560.0,2.7481880270062002
0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,0.806226,0.637333,55.406129,1.603605,1.706,0.13829,7.5,9.923724,1.19355,4,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,213.0,2.3283796034387376
0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,0.806226,0.637333,55.406129,1.603605,1.706,0.13829,7.5,9.923724,1.19355,4,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,393.0,2.5943925503754266
0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,0.806226,0.637333,55.406129,1.603605,1.706,0.13829,7.5,9.923724,1.19355,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,792.0,2.8987251815894934
0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,0.806226,0.637333,55.406129,1.603605,1.706,0.13829,7.5,9.923724,1.19355,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,559.0,2.747411807886423
0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,0.806226,0.637333,55.406129,1.603605,1.706,0.13829,7.5,9.923724,1.19355,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,512.0,2.709269960975831
0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,0.806226,0.637333,55.406129,1.603605,1.706,0.13829,7.5,9.923724,1.19355,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,476.0,2.677606952720493
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,353.0,2.5477747053878224
0.0,0.008067689885871705,0.19677292404565133,0.19677292404565133,0.0,0.19677292404565133,0.0,0.19677292404565133,0.0,0.008067689885871705,0.19677292404565133,0.0,0.0,0.0,0.0,0.0,125.709563,5.514592,4.386772,56.022689,5.753361,1.770986,0.154892,7.943526,13.945385,1.677244,7,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,732.0,2.864511081058392
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1199.26,3.078913348506884
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1269.23,3.103540328698213
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1371.21,3.1371039718260474
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1362.74,3.1344130037903573
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1241.81,3.094055152794014
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,930.3,2.968623020956989
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,729.21,2.8628526157084466
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,494.82,2.6944472449467747
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,366.88,2.5645240373858638
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,290.65,2.463370327292407
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,258.76,2.412897142468451
0.05005250262513125,0.0,0.0,0.12005600280014,0.0,0.35001750087504374,0.0,0.280014000700035,0.0,0.0,0.19985999299964996,0.0,0.0,0.0,0.0,0.0,126.971299,3.883482,3.058551,54.253535,6.541901,1.736164,0.142545,7.629331,12.056476,1.450061,5,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,280.0,2.4471580313422194
0.1001050052502625,0.0,0.0,0.12005600280014,0.0,0.35001750087504374,0.0,0.22996149807490374,0.0,0.0,0.19985999299964996,0.0,0.0,0.0,0.0,0.0,127.772139,5.224892,4.089226,52.854242,8.834152,1.739167,0.139184,7.429121,12.572613,1.512138,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,320.0,2.505149978319906
0.05005250262513125,0.0,0.0,0.12005600280014,0.0,0.35001750087504374,0.0,0.280014000700035,0.0,0.0,0.19985999299964996,0.0,0.0,0.0,0.0,0.0,126.971299,3.883482,3.058551,54.253535,6.541901,1.736164,0.142545,7.629331,12.056476,1.450061,5,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,1253.0,3.09795107099415
0.1001050052502625,0.0,0.0,0.12005600280014,0.0,0.35001750087504374,0.0,0.22996149807490374,0.0,0.0,0.19985999299964996,0.0,0.0,0.0,0.0,0.0,127.772139,5.224892,4.089226,52.854242,8.834152,1.739167,0.139184,7.429121,12.572613,1.512138,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1400.0,3.146128035678238
0.0,0.0,0.24096385542168672,0.24096385542168672,0.0,0.24096385542168672,0.0,0.0,0.03614457831325301,0.0,0.24096385542168672,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,489.0,2.6893088591236203
0.0,0.0,0.24096385542168672,0.24096385542168672,0.0,0.24096385542168672,0.0,0.0,0.03614457831325301,0.0,0.24096385542168672,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,873.0,2.9410142437055695
0.0,0.0,0.24096385542168672,0.24096385542168672,0.0,0.24096385542168672,0.0,0.0,0.03614457831325301,0.0,0.24096385542168672,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,952.0,2.9786369483844743
0.0,0.0,0.24096385542168672,0.24096385542168672,0.0,0.24096385542168672,0.0,0.0,0.03614457831325301,0.0,0.24096385542168672,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1136.0,3.055378331375
0.0,0.0,0.24096385542168672,0.24096385542168672,0.0,0.24096385542168672,0.0,0.0,0.03614457831325301,0.0,0.24096385542168672,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1301.0,3.1142772965615864
0.0,0.0,0.24096385542168672,0.24096385542168672,0.0,0.24096385542168672,0.0,0.0,0.03614457831325301,0.0,0.24096385542168672,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,1311.0,3.117602691690084
0.0,0.0,0.24096385542168672,0.24096385542168672,0.0,0.24096385542168672,0.0,0.0,0.03614457831325301,0.0,0.24096385542168672,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,1273.0,3.1048284036536553
0.0,0.0,0.048737727910238435,0.15638148667601684,0.347124824684432,0.0,0.0,0.0,0.0,0.0,0.3506311360448808,0.097124824684432,0.0,0.0,0.0,0.0,124.80014,4.886585,3.915528,56.369376,10.039112,1.865,0.088528,9.090112,11.628885,1.398633,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,777.0,2.890421018800914
0.0,0.0,0.29411764705882354,0.05882352941176471,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.29411764705882354,0.05882352941176471,0.0,0.0,0.0,0.0,124.352941,3.496909,2.812084,55.73171,7.168005,1.862353,0.059659,8.529412,11.749342,1.413121,5,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,225.0,2.3521825181113627
0.0,0.0,0.29411764705882354,0.05882352941176471,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.29411764705882354,0.05882352941176471,0.0,0.0,0.0,0.0,124.352941,3.496909,2.812084,55.73171,7.168005,1.862353,0.059659,8.529412,11.749342,1.413121,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,705.0,2.848189116991399
0.0,0.0,0.29411764705882354,0.05882352941176471,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.29411764705882354,0.05882352941176471,0.0,0.0,0.0,0.0,124.352941,3.496909,2.812084,55.73171,7.168005,1.862353,0.059659,8.529412,11.749342,1.413121,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,320.0,2.505149978319906
0.0,0.0,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.0,0.0,0.047619047619047616,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,126.380952,3.16944,2.507846,58.251832,8.86159,1.83619,0.118943,8.142857,12.569176,1.511724,5,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,400.0,2.6020599913279625
0.07512116316639741,0.0,0.0,0.060177705977382874,0.0,0.4038772213247173,0.0,0.34773828756058156,0.0,0.0,0.11308562197092085,0.0,0.0,0.0,0.0,0.0,127.518982,4.521449,3.545707,53.451837,7.67798,1.714923,0.141841,7.382472,11.171001,1.343563,5,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,159.0,2.2013971243204513
0.07512116316639741,0.0,0.0,0.060177705977382874,0.0,0.4038772213247173,0.0,0.34773828756058156,0.0,0.0,0.11308562197092085,0.0,0.0,0.0,0.0,0.0,127.518982,4.521449,3.545707,53.451837,7.67798,1.714923,0.141841,7.382472,11.171001,1.343563,5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,409.0,2.611723308007342
0.07512116316639741,0.0,0.0,0.060177705977382874,0.0,0.4038772213247173,0.0,0.34773828756058156,0.0,0.0,0.11308562197092085,0.0,0.0,0.0,0.0,0.0,127.518982,4.521449,3.545707,53.451837,7.67798,1.714923,0.141841,7.382472,11.171001,1.343563,5,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,355.0,2.550228353055094
0.07512116316639741,0.0,0.0,0.060177705977382874,0.0,0.4038772213247173,0.0,0.34773828756058156,0.0,0.0,0.11308562197092085,0.0,0.0,0.0,0.0,0.0,127.518982,4.521449,3.545707,53.451837,7.67798,1.714923,0.141841,7.382472,11.171001,1.343563,5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,954.0,2.979548374704095
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,151.6,6.468385,4.266744,118.28705,52.699802,1.454,0.118254,4.4,13.381611,1.609438,5,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,1155.0,3.062581984228163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,149.75,5.931905,3.961206,103.236312,48.362826,1.4925,0.100343,4.5,11.526293,1.386294,4,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,1144.0,3.058426024457005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,146.333333,0.471405,0.322144,107.240417,55.267403,1.546667,0.041096,4.666667,9.134371,1.098612,3,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,620.0,2.792391689498254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,151.0,6.377042,4.223207,77.332457,20.846542,1.49,0.115758,4.333333,9.134371,1.098612,3,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,956.0,2.9804578922761
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749531308586426,0.0,0.0,0.25009373828271464,0.25009373828271464,0.0,0.124859392575928,147.998125,4.553024,3.076407,103.450876,48.32232,1.526273,0.084071,4.625047,10.981823,1.32081,4,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,822.0,2.9148718175400505
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,151.6,6.468385,4.266744,118.28705,52.699802,1.454,0.118254,4.4,13.381611,1.609438,5,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2018,1438.0,3.1577588860468637
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,151.6,6.468385,4.266744,118.28705,52.699802,1.454,0.118254,4.4,13.381611,1.609438,5,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2018,1159.0,3.064083435963596
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,151.6,6.468385,4.266744,118.28705,52.699802,1.454,0.118254,4.4,13.381611,1.609438,5,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2018,1134.0,3.0546130545568877
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,151.6,6.468385,4.266744,118.28705,52.699802,1.454,0.118254,4.4,13.381611,1.609438,5,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2018,1094.0,3.039017321997412
