Al_frac,C_frac,Co_frac,Cr_frac,Cu_frac,Fe_frac,Hf_frac,Mn_frac,Mo_frac,Nb_frac,Ni_frac,Si_frac,Ta_frac,Ti_frac,V_frac,Zr_frac,mean_atomic_radius_pm,std_atomic_radius_pm,atomic_size_mismatch_pct,mean_atomic_mass_gmol,std_atomic_mass_gmol,mean_electronegativity,std_electronegativity,VEC_avg,mixing_entropy_J_per_molK,mixing_entropy_over_R,n_elements,temperature_C,processing_ANNEAL,processing_CAST,processing_OTHER,processing_WROUGHT,source_MPEA_dataset,test_type_T,year,grain_size_um_log10,grain_size_missing,calc_density_gcm3,micro_FCC,micro_BCC,micro_B2,micro_L12,micro_HCP,micro_Sec,micro_Laves,micro_n_phases,yield_strength_MPa
0.0,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,120.909091,16.155239,13.361476,52.074763,12.903953,1.837273,0.261154,7.636364,14.697987,1.767761,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.6720978579357175,0.0,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,520.9
0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,116.666667,20.909859,17.922737,48.736116,16.590605,1.896667,0.318312,7.333333,14.897517,1.791759,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.5440680443502757,0.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,643.8
0.024390243902439,0.0,0.2439024390243902,0.2439024390243902,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,126.170732,3.035581,2.405931,55.650206,5.310343,1.814878,0.100853,8.121951,12.198544,1.467148,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.8450980400142568,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,356.0
0.024390243902439,0.0,0.2439024390243902,0.2439024390243902,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,126.170732,3.035581,2.405931,55.650206,5.310343,1.814878,0.100853,8.121951,12.198544,1.467148,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.3010299956639813,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1198.0
0.0384615384615384,0.0,0.1923076923076923,0.1923076923076923,0.0,0.1923076923076923,0.0,0.1923076923076923,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,126.653846,3.551189,2.803854,54.961922,6.137091,1.76,0.138952,7.807692,14.222388,1.71056,6,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2014,0.921304619805281,1.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0
0.0391588107324147,0.0,0.1863669325598259,0.1863669325598259,0.0391588107324147,0.1863669325598259,0.0,0.0,0.0,0.0,0.3625815808556925,0.0,0.0,0.0,0.0,0.0,126.205221,3.716662,2.944935,55.907309,6.513194,1.830769,0.101287,8.460479,12.978135,1.560911,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,0.921304619805281,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,719.0
0.0391588107324147,0.0,0.1863669325598259,0.1863669325598259,0.0391588107324147,0.1863669325598259,0.0,0.0,0.0,0.0,0.3625815808556925,0.0,0.0,0.0,0.0,0.0,126.205221,3.716662,2.944935,55.907309,6.513194,1.830769,0.101287,8.460479,12.978135,1.560911,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,0.921304619805281,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,460.0
0.0392941176470588,0.0,0.2352941176470588,0.2352941176470588,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0195294117647058,0.0,0.0,126.842824,4.623393,3.644978,55.046251,6.401538,1.80628,0.108976,7.960706,13.019227,1.565853,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2016,0.4471580313422192,0.0,7.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1005.0
0.0392941176470588,0.0,0.2352941176470588,0.2352941176470588,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0195294117647058,0.0,0.0,126.842824,4.623393,3.644978,55.046251,6.401538,1.80628,0.108976,7.960706,13.019227,1.565853,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2016,1.1958996524092338,0.0,7.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,645.0
0.0392941176470588,0.0,0.2352941176470588,0.2352941176470588,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0195294117647058,0.0,0.0,126.842824,4.623393,3.644978,55.046251,6.401538,1.80628,0.108976,7.960706,13.019227,1.565853,6,25.0,1.0,0.0,0.0,0.0,1.0,1.0,2016,2.4619484952037616,0.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0
0.0500525026251312,0.0,0.0,0.12005600280014,0.0,0.3500175008750437,0.0,0.280014000700035,0.0,0.0,0.1998599929996499,0.0,0.0,0.0,0.0,0.0,126.971299,3.883482,3.058551,54.253535,6.541901,1.736164,0.142545,7.629331,12.056476,1.450061,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,766.5
0.0625,0.0,0.0,0.2083333333333333,0.1041666666666666,0.2083333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,126.854167,4.499952,3.547343,55.228198,8.020778,1.821458,0.110227,8.416667,11.866864,1.427256,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0
0.0625,0.0,0.0,0.2083333333333333,0.1041666666666666,0.2083333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,126.854167,4.499952,3.547343,55.228198,8.020778,1.821458,0.110227,8.416667,11.866864,1.427256,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,350.0
0.0625,0.0,0.0,0.2083333333333333,0.1041666666666666,0.2083333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,126.854167,4.499952,3.547343,55.228198,8.020778,1.821458,0.110227,8.416667,11.866864,1.427256,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,395.0
0.0697674418604651,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,126.953488,4.620246,3.639322,54.316778,7.958502,1.805349,0.107516,7.883721,12.825999,1.542613,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,-0.14874165128092473,0.0,7.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,900.0
0.0697674418604651,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,126.953488,4.620246,3.639322,54.316778,7.958502,1.805349,0.107516,7.883721,12.825999,1.542613,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159.0
0.0697674418604651,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,126.953488,4.620246,3.639322,54.316778,7.958502,1.805349,0.107516,7.883721,12.825999,1.542613,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,307.0
0.0697674418604651,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,126.953488,4.620246,3.639322,54.316778,7.958502,1.805349,0.107516,7.883721,12.825999,1.542613,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,840.5
0.0697674418604651,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,126.953488,4.620246,3.639322,54.316778,7.958502,1.805349,0.107516,7.883721,12.825999,1.542613,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,174.0
0.070631970260223,0.0,0.1858736059479554,0.1858736059479554,0.0,0.1858736059479554,0.0,0.1858736059479554,0.0,0.0,0.1858736059479554,0.0,0.0,0.0,0.0,0.0,127.200743,4.563945,3.587986,54.025774,7.856284,1.754981,0.139246,7.64684,14.55888,1.751031,6,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2014,0.921304619805281,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,244.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2017,-0.1549019599857432,0.0,7.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,860.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2017,0.43136376415898736,0.0,7.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,690.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2017,0.5797835966168101,0.0,7.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,550.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2017,1.724275869600789,0.0,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,1.3617278360175928,0.0,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,263.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,1.3617278360175928,0.0,7.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,490.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,2.1583624920952498,0.0,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,2.1583624920952498,0.0,7.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,285.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,2.1583624920952498,0.0,7.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,215.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2009,0.921304619805281,1.0,7.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,175.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,1.0,0.0,0.0,0.0,1.0,1.0,2009,0.921304619805281,1.0,7.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,305.0
0.070631970260223,0.0,0.2323420074349442,0.2323420074349442,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.2323420074349442,0.0,0.0,0.0,0.0,0.0,126.968401,4.643912,3.657533,54.291373,7.998293,1.805167,0.107631,7.879182,12.834606,1.543648,5,25.0,1.0,0.0,0.0,0.0,1.0,1.0,2009,0.921304619805281,1.0,7.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,280.0
0.0751211631663974,0.0,0.0,0.0601777059773828,0.0,0.4038772213247173,0.0,0.3477382875605815,0.0,0.0,0.1130856219709208,0.0,0.0,0.0,0.0,0.0,127.518982,4.521449,3.545707,53.451837,7.67798,1.714923,0.141841,7.382472,11.171001,1.343563,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,257.0
0.0751211631663974,0.0,0.0,0.0601777059773828,0.0,0.4038772213247173,0.0,0.3477382875605815,0.0,0.0,0.1130856219709208,0.0,0.0,0.0,0.0,0.0,127.518982,4.521449,3.545707,53.451837,7.67798,1.714923,0.141841,7.382472,11.171001,1.343563,5,25.0,1.0,0.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,681.5
0.0791896869244935,0.0,0.1841620626151013,0.1841620626151013,0.0,0.1841620626151013,0.0,0.1841620626151013,0.0,0.0,0.1841620626151013,0.0,0.0,0.0,0.0,0.0,127.346225,4.786974,3.759023,53.776748,8.235629,1.753646,0.139293,7.604052,14.623251,1.758773,6,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2014,0.921304619805281,1.0,7.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,285.0
0.0798943545724661,0.0,0.170023109937273,0.170023109937273,0.0798943545724661,0.170023109937273,0.0,0.0,0.0,0.0,0.3301419610432486,0.0,0.0,0.0,0.0,0.0,127.027732,4.95212,3.898456,54.965274,8.794496,1.824024,0.108048,8.330472,13.913585,1.67342,6,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2013,0.921304619805281,1.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,357.0
0.0798943545724661,0.0,0.170023109937273,0.170023109937273,0.0798943545724661,0.170023109937273,0.0,0.0,0.0,0.0,0.3301419610432486,0.0,0.0,0.0,0.0,0.0,127.027732,4.95212,3.898456,54.965274,8.794496,1.824024,0.108048,8.330472,13.913585,1.67342,6,25.0,1.0,0.0,0.0,0.0,1.0,1.0,2013,0.921304619805281,1.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0
0.0798943545724661,0.0,0.170023109937273,0.170023109937273,0.0798943545724661,0.170023109937273,0.0,0.0,0.0,0.0,0.3301419610432486,0.0,0.0,0.0,0.0,0.0,127.027732,4.95212,3.898456,54.965274,8.794496,1.824024,0.108048,8.330472,13.913585,1.67342,6,25.0,1.0,0.0,0.0,0.0,1.0,1.0,2013,0.921304619805281,1.0,7.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,215.0
0.0892531876138433,0.0,0.1821493624772313,0.1821493624772313,0.0,0.1821493624772313,0.0,0.1821493624772313,0.0,0.0,0.1821493624772313,0.0,0.0,0.0,0.0,0.0,127.517304,5.031248,3.945541,53.483903,8.651324,1.752077,0.139332,7.553734,14.688305,1.766597,6,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2014,0.921304619805281,1.0,7.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,331.0
0.0909090909090909,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,127.727273,5.064868,3.965377,55.000808,9.576495,1.815455,0.109326,8.272727,14.697987,1.767761,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2010,0.921304619805281,1.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650.0
0.0909090909090909,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,127.727273,5.064868,3.965377,55.000808,9.576495,1.815455,0.109326,8.272727,14.697987,1.767761,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2010,0.921304619805281,1.0,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1290.0
0.0909090909090909,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,127.727273,5.064868,3.965377,55.000808,9.576495,1.815455,0.109326,8.272727,14.697987,1.767761,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2015,0.921304619805281,1.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1284.0
0.1000719942404607,0.0,0.249820014398848,0.079913606911447,0.0,0.1501079913606911,0.0,0.0,0.0,0.0,0.3599712023038157,0.0,0.0,0.0601151907847372,0.0,0.0,128.153708,7.266533,5.67017,53.966228,9.494922,1.818254,0.122471,8.069114,13.305259,1.600255,6,23.0,1.0,0.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,7.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,573.5
0.1000719942404607,0.0,0.249820014398848,0.079913606911447,0.0,0.1501079913606911,0.0,0.0,0.0,0.0,0.3599712023038157,0.0,0.0,0.0601151907847372,0.0,0.0,128.153708,7.266533,5.67017,53.966228,9.494922,1.818254,0.122471,8.069114,13.305259,1.600255,6,25.0,1.0,0.0,0.0,0.0,1.0,1.0,2015,0.921304619805281,1.0,7.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,582.0
0.1001050052502625,0.0,0.0,0.12005600280014,0.0,0.3500175008750437,0.0,0.2299614980749037,0.0,0.0,0.1998599929996499,0.0,0.0,0.0,0.0,0.0,127.772139,5.224892,4.089226,52.854242,8.834152,1.739167,0.139184,7.429121,12.572613,1.512138,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,860.0
0.1007194244604316,0.0,0.1798561151079136,0.1798561151079136,0.0,0.1798561151079136,0.0,0.1798561151079136,0.0,0.0,0.1798561151079136,0.0,0.0,0.0,0.0,0.0,127.71223,5.289115,4.141432,53.15024,9.090361,1.750288,0.139356,7.496403,14.749833,1.773997,6,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2014,0.921304619805281,1.0,7.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,526.0
0.1103202846975088,0.0,0.1779359430604982,0.1779359430604982,0.0,0.1779359430604982,0.0,0.1779359430604982,0.0,0.0,0.1779359430604982,0.0,0.0,0.0,0.0,0.0,127.875445,5.490412,4.293563,52.870858,9.43321,1.74879,0.139358,7.448399,14.792,1.779069,6,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2014,0.921304619805281,1.0,7.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,833.0
0.1188908145580589,0.0,0.178162911611785,0.178162911611785,0.0,0.3466204506065857,0.0,0.0,0.0,0.0,0.178162911611785,0.0,0.0,0.0,0.0,0.0,127.842981,5.706692,4.463829,52.785345,9.770905,1.796718,0.106682,7.583709,12.824729,1.54246,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2016,0.921304619805281,1.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,866.0
0.1199616122840691,0.0,0.0,0.2000959692898272,0.0,0.2000959692898272,0.0,0.0,0.0,0.0,0.4798464491362764,0.0,0.0,0.0,0.0,0.0,127.479846,5.932852,4.653953,52.979133,9.928969,1.80798,0.119059,7.959693,10.398289,1.250627,4,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,441.0
0.139834406623735,0.0,0.0,0.2000919963201472,0.0,0.2000919963201472,0.0,0.0,0.0,0.0,0.4599816007359705,0.0,0.0,0.0,0.0,0.0,127.857406,6.29305,4.921929,52.348967,10.53424,1.802019,0.121291,7.820607,10.610837,1.27619,4,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,7.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,461.0
0.160070360598065,0.0,0.0,0.2000879507475813,0.0,0.2000879507475813,0.0,0.0,0.0,0.0,0.4397537379067722,0.0,0.0,0.0,0.0,0.0,128.241865,6.617684,5.160315,51.707285,11.079991,1.79595,0.123227,7.67898,10.795743,1.298429,4,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,479.0
0.1608416547788873,0.0,0.1608416547788873,0.1608416547788873,0.0,0.1608416547788873,0.0,0.0,0.0,0.0,0.3566333808844507,0.0,0.0,0.0,0.0,0.0,128.181883,6.629734,5.17213,52.096028,11.258455,1.803845,0.12014,7.748217,12.832143,1.543352,5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2017,0.921304619805281,1.0,7.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,545.0
0.1608416547788873,0.0,0.1608416547788873,0.1608416547788873,0.0,0.1608416547788873,0.0,0.0,0.0,0.0,0.3566333808844507,0.0,0.0,0.0,0.0,0.0,128.181883,6.629734,5.17213,52.096028,11.258455,1.803845,0.12014,7.748217,12.832143,1.543352,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2017,0.921304619805281,1.0,7.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,545.0
0.1625874125874125,0.0,0.1625874125874125,0.1625874125874125,0.0,0.1625874125874125,0.0,0.0,0.0,0.0,0.3496503496503496,0.0,0.0,0.0,0.0,0.0,128.227273,6.651207,5.187046,52.024421,11.298275,1.802692,0.120277,7.723776,12.877489,1.548806,5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2017,0.921304619805281,1.0,7.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,545.0
0.1625874125874125,0.0,0.1625874125874125,0.1625874125874125,0.0,0.1625874125874125,0.0,0.0,0.0,0.0,0.3496503496503496,0.0,0.0,0.0,0.0,0.0,128.227273,6.651207,5.187046,52.024421,11.298275,1.802692,0.120277,7.723776,12.877489,1.548806,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2017,0.921304619805281,1.0,7.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,545.0
0.1639118457300275,0.0,0.1639118457300275,0.1639118457300275,0.0,0.1639118457300275,0.0,0.0,0.0,0.0,0.3443526170798898,0.0,0.0,0.0,0.0,0.0,128.261708,6.667246,5.198158,51.970096,11.32809,1.801818,0.120374,7.705234,12.910703,1.552801,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1263.0
0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,129.0,6.429101,4.983799,52.665866,12.001597,1.798333,0.119082,7.833333,14.897517,1.791759,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2012,0.921304619805281,1.0,7.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1040.0
0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,129.0,6.429101,4.983799,52.665866,12.001597,1.798333,0.119082,7.833333,14.897517,1.791759,6,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2012,0.921304619805281,1.0,7.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,790.0
0.1678712220762155,0.0,0.1678712220762155,0.1678712220762155,0.0,0.1678712220762155,0.0,0.0,0.0,0.0,0.328515111695138,0.0,0.0,0.0,0.0,0.0,128.364652,6.713913,5.230344,51.807691,11.415214,1.799205,0.120625,7.649803,13.003801,1.563998,5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2017,0.921304619805281,1.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,545.0
0.1678712220762155,0.0,0.1678712220762155,0.1678712220762155,0.0,0.1678712220762155,0.0,0.0,0.0,0.0,0.328515111695138,0.0,0.0,0.0,0.0,0.0,128.364652,6.713913,5.230344,51.807691,11.415214,1.799205,0.120625,7.649803,13.003801,1.563998,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2017,0.921304619805281,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,545.0
